month_date,grade,from_bucket,to_bucket,from_balance,to_balance,flow_rate
2020-06-01,D,120+,150+,15300.0,15300.0,1.0
2020-06-01,D,150+,180+,110075.0,173825.0,1.0
2020-06-01,D,180+,GCO,88400.0,829928673.75,1.0
2020-06-01,E,Current,30+,102231622.33,72122.5,0.000705
2020-06-01,E,30+,60+,34892.5,12920.0,0.37028
2020-06-01,E,60+,90+,23800.0,23800.0,1.0
2020-06-01,E,90+,120+,3400.0,36550.0,1.0
2020-06-01,E,120+,150+,33150.0,0.0,0.0
2020-06-01,E,150+,180+,27030.0,27030.0,1.0
2020-06-01,E,180+,GCO,47111.25,555293567.5,1.0
2020-06-01,F,Current,30+,42021901.68,22227.5,0.000529
2020-06-01,F,30+,60+,29686.25,29686.25,1.0
2020-06-01,F,90+,120+,25903.75,25903.75,1.0
2020-06-01,F,150+,180+,14896.25,14896.25,1.0
2020-06-01,F,180+,GCO,8500.0,240888788.75,1.0
2020-06-01,G,Current,30+,17449655.71,0.0,0.0
2020-06-01,G,120+,150+,14981.25,14981.25,1.0
2020-07-01,A,Current,30+,81575015.95,0.0,0.0
2020-07-01,A,90+,120+,25160.0,25160.0,1.0
2020-07-01,A,120+,150+,8500.0,8500.0,1.0
2020-07-01,A,180+,GCO,16150.0,165731618.75,1.0
2020-07-01,B,Current,30+,190751554.0,2550.0,1.3e-05
2020-07-01,B,30+,60+,27200.0,27200.0,1.0
2020-07-01,B,60+,90+,42925.0,0.0,0.0
2020-07-01,B,90+,120+,9945.0,52870.0,1.0
2020-07-01,B,120+,150+,77350.0,30600.0,0.395604
2020-07-01,B,180+,GCO,107525.0,605081765.0,1.0
2020-07-01,C,Current,30+,305465654.67,19380.0,6.3e-05
2020-07-01,C,30+,60+,71570.0,86870.0,1.0
2020-07-01,C,60+,90+,69423.75,9520.0,0.137129
2020-07-01,C,90+,120+,38250.0,71803.75,1.0
2020-07-01,C,120+,150+,47918.75,36550.0,0.762749
2020-07-01,C,150+,180+,64600.0,82938.75,1.0
2020-07-01,C,180+,GCO,218195.0,1072772271.25,1.0
2020-07-01,D,Current,30+,171138708.12,51000.0,0.000298
2020-07-01,D,30+,60+,90695.0,77668.75,0.856373
2020-07-01,D,60+,90+,25988.75,51000.0,1.0
2020-07-01,D,90+,120+,21250.0,38738.75,1.0
2020-07-01,D,120+,150+,30600.0,30600.0,1.0
2020-07-01,D,150+,180+,15300.0,0.0,0.0
2020-07-01,D,180+,GCO,173825.0,830117798.75,1.0
2020-07-01,E,Current,30+,96247174.08,0.0,0.0
2020-07-01,E,30+,60+,72122.5,50150.0,0.695345
2020-07-01,E,60+,90+,12920.0,21972.5,1.0
2020-07-01,E,90+,120+,23800.0,36720.0,1.0
2020-07-01,E,120+,150+,36550.0,0.0,0.0
2020-07-01,E,180+,GCO,27030.0,555320597.5,1.0
2020-07-01,F,Current,30+,39813309.37,0.0,0.0
2020-07-01,F,30+,60+,22227.5,22227.5,1.0
2020-07-01,F,60+,90+,29686.25,29686.25,1.0
2020-07-01,F,120+,150+,25903.75,25903.75,1.0
2020-07-01,F,180+,GCO,14896.25,240903685.0,1.0
2020-07-01,G,Current,30+,16720821.53,0.0,0.0
2020-07-01,G,150+,180+,14981.25,0.0,0.0
2020-08-01,A,Current,30+,69540256.47,4250.0,6.1e-05
2020-08-01,A,120+,150+,25160.0,0.0,0.0
2020-08-01,A,150+,180+,8500.0,25160.0,1.0
2020-08-01,B,Current,30+,169752978.03,50150.0,0.000295
2020-08-01,B,30+,60+,2550.0,2550.0,1.0
2020-08-01,B,60+,90+,27200.0,0.0,0.0
2020-08-01,B,120+,150+,52870.0,49300.0,0.932476
2020-08-01,B,150+,180+,30600.0,3570.0,0.116667
2020-08-01,B,180+,GCO,46750.0,605159115.0,1.0
2020-08-01,C,Current,30+,276737032.66,8500.0,3.1e-05
2020-08-01,C,30+,60+,19380.0,25500.0,1.0
2020-08-01,C,60+,90+,86870.0,61540.0,0.708415
2020-08-01,C,90+,120+,9520.0,49130.0,1.0
2020-08-01,C,120+,150+,71803.75,59903.75,0.83427
2020-08-01,C,150+,180+,36550.0,38250.0,1.0
2020-08-01,C,180+,GCO,82938.75,1072865410.0,1.0
2020-08-01,D,Current,30+,155181911.03,22950.0,0.000148
2020-08-01,D,30+,60+,51000.0,59500.0,1.0
2020-08-01,D,60+,90+,77668.75,29473.75,0.37948
2020-08-01,D,90+,120+,51000.0,99195.0,1.0
2020-08-01,D,120+,150+,38738.75,17488.75,0.451454
2020-08-01,D,150+,180+,30600.0,38250.0,1.0
2020-08-01,E,Current,30+,86331435.66,29750.0,0.000345
2020-08-01,E,60+,90+,50150.0,0.0,0.0
2020-08-01,E,90+,120+,21972.5,72122.5,1.0
2020-08-01,E,120+,150+,36720.0,12920.0,0.351852
2020-08-01,E,180+,GCO,36550.0,555357147.5,1.0
2020-08-01,F,Current,30+,36221167.31,0.0,0.0
2020-08-01,F,60+,90+,22227.5,22227.5,1.0
2020-08-01,F,90+,120+,29686.25,11751.25,0.395848
2020-08-01,F,150+,180+,25903.75,0.0,0.0
2020-08-01,G,Current,30+,15467466.67,0.0,0.0
2020-09-01,A,Current,30+,58158653.19,0.0,0.0
2020-09-01,A,30+,60+,4250.0,4250.0,1.0
2020-09-01,A,180+,GCO,25160.0,165740118.75,1.0
2020-09-01,B,Current,30+,150498206.23,41650.0,0.000277
2020-09-01,B,30+,60+,50150.0,50150.0,1.0
2020-09-01,B,60+,90+,2550.0,2550.0,1.0
2020-09-01,B,120+,150+,27200.0,0.0,0.0
2020-09-01,B,150+,180+,49300.0,52870.0,1.0
2020-09-01,B,180+,GCO,3570.0,605159115.0,1.0
2020-09-01,C,Current,30+,250969312.8,47600.0,0.00019
2020-09-01,C,30+,60+,8500.0,28900.0,1.0
2020-09-01,C,60+,90+,25500.0,19380.0,0.76
2020-09-01,C,90+,120+,61540.0,78370.0,1.0
2020-09-01,C,120+,150+,49130.0,18020.0,0.366782
2020-09-01,C,150+,180+,59903.75,71803.75,1.0
2020-09-01,C,180+,GCO,38250.0,1072891760.0,1.0
2020-09-01,D,Current,30+,140732043.07,53550.0,0.000381
2020-09-01,D,30+,60+,22950.0,31450.0,1.0
2020-09-01,D,60+,90+,59500.0,51000.0,0.857143
2020-09-01,D,90+,120+,29473.75,29473.75,1.0
2020-09-01,D,120+,150+,99195.0,99195.0,1.0
2020-09-01,D,150+,180+,17488.75,38738.75,1.0
2020-09-01,D,180+,GCO,38250.0,830148398.75,1.0
2020-09-01,E,Current,30+,77754580.7,57396.25,0.000738
2020-09-01,E,30+,60+,29750.0,58650.0,1.0
2020-09-01,E,60+,90+,28900.0,0.0,0.0
2020-09-01,E,120+,150+,72122.5,44072.5,0.611078
2020-09-01,E,150+,180+,12920.0,36720.0,1.0
2020-09-01,E,180+,GCO,23800.0,555357147.5,1.0
2020-09-01,F,Current,30+,33085715.56,0.0,0.0
2020-09-01,F,90+,120+,22227.5,22227.5,1.0
2020-09-01,F,120+,150+,11751.25,11751.25,1.0
2020-09-01,F,150+,180+,17935.0,17935.0,1.0
2020-09-01,G,Current,30+,14335542.92,17000.0,0.001186
2020-10-01,A,Current,30+,51232587.5,38802.5,0.000757
2020-10-01,A,60+,90+,4250.0,0.0,0.0
2020-10-01,A,180+,GCO,25160.0,165765278.75,1.0
2020-10-01,B,Current,30+,139068312.9,1700.0,1.2e-05
2020-10-01,B,30+,60+,41650.0,41650.0,1.0
2020-10-01,B,60+,90+,50150.0,23800.0,0.474576
2020-10-01,B,90+,120+,2550.0,26350.0,1.0
2020-10-01,B,120+,150+,27200.0,2550.0,0.09375
2020-10-01,B,180+,GCO,52870.0,605211985.0,1.0
2020-10-01,C,Current,30+,234833907.98,16723.75,7.1e-05
2020-10-01,C,30+,60+,47600.0,47600.0,1.0
2020-10-01,C,60+,90+,28900.0,0.0,0.0
2020-10-01,C,90+,120+,19380.0,34000.0,1.0
2020-10-01,C,120+,150+,78370.0,56780.0,0.724512
2020-10-01,C,150+,180+,18020.0,53890.0,1.0
2020-10-01,C,180+,GCO,71803.75,1072963563.75,1.0
2020-10-01,D,Current,30+,131884276.17,10200.0,7.7e-05
2020-10-01,D,30+,60+,53550.0,53550.0,1.0
2020-10-01,D,60+,90+,31450.0,0.0,0.0
2020-10-01,D,90+,120+,51000.0,82450.0,1.0
2020-10-01,D,120+,150+,29473.75,29473.75,1.0
2020-10-01,D,150+,180+,99195.0,99195.0,1.0
2020-10-01,D,180+,GCO,38738.75,830187137.5,1.0
2020-10-01,E,Current,30+,72426050.16,8500.0,0.000117
2020-10-01,E,30+,60+,57396.25,57396.25,1.0
2020-10-01,E,60+,90+,58650.0,29750.0,0.507246
2020-10-01,E,120+,150+,28050.0,0.0,0.0
2020-10-01,E,150+,180+,44072.5,72122.5,1.0
2020-10-01,E,180+,GCO,36720.0,555393867.5,1.0
2020-10-01,F,Current,30+,31071902.96,0.0,0.0
2020-10-01,F,120+,150+,22227.5,0.0,0.0
2020-10-01,F,150+,180+,11751.25,33978.75,1.0
2020-10-01,F,180+,GCO,17935.0,240947523.75,1.0
2020-10-01,G,Current,30+,13659336.48,0.0,0.0
2020-10-01,G,30+,60+,17000.0,17000.0,1.0
2020-11-01,A,Current,30+,42208657.62,0.0,0.0
2020-11-01,A,30+,60+,38802.5,38802.5,1.0
2020-11-01,A,120+,150+,4250.0,0.0,0.0
2020-11-01,B,Current,30+,124028396.71,0.0,0.0
2020-11-01,B,30+,60+,1700.0,1700.0,1.0
2020-11-01,B,60+,90+,41650.0,41650.0,1.0
2020-11-01,B,90+,120+,23800.0,50150.0,1.0
2020-11-01,B,120+,150+,26350.0,2550.0,0.096774
2020-11-01,B,150+,180+,2550.0,27200.0,1.0
2020-11-01,B,180+,GCO,27200.0,605211985.0,1.0
2020-11-01,C,Current,30+,213396057.37,43690.0,0.000205
2020-11-01,C,30+,60+,16723.75,16723.75,1.0
2020-11-01,C,60+,90+,47600.0,47600.0,1.0
2020-11-01,C,120+,150+,34000.0,25500.0,0.75
2020-11-01,C,150+,180+,56780.0,92650.0,1.0
2020-11-01,C,180+,GCO,53890.0,1072981583.75,1.0
2020-11-01,D,Current,30+,119931614.32,0.0,0.0
2020-11-01,D,30+,60+,10200.0,10200.0,1.0
2020-11-01,D,60+,90+,53550.0,53550.0,1.0
2020-11-01,D,120+,150+,82450.0,59500.0,0.721649
2020-11-01,D,150+,180+,29473.75,29473.75,1.0
2020-11-01,D,180+,GCO,99195.0,830286332.5,1.0
2020-11-01,E,Current,30+,65436668.68,0.0,0.0
2020-11-01,E,30+,60+,8500.0,8500.0,1.0
2020-11-01,E,60+,90+,57396.25,57396.25,1.0
2020-11-01,E,90+,120+,29750.0,29750.0,1.0
2020-11-01,E,120+,150+,28900.0,28900.0,1.0
2020-11-01,E,180+,GCO,72122.5,555459190.0,1.0
2020-11-01,F,Current,30+,28373500.93,0.0,0.0
2020-11-01,F,180+,GCO,33978.75,240959275.0,1.0
2020-11-01,G,Current,30+,12694346.78,0.0,0.0
2020-11-01,G,60+,90+,17000.0,17000.0,1.0
2020-12-01,A,Current,30+,36732053.94,0.0,0.0
2020-12-01,A,60+,90+,38802.5,38802.5,1.0
2020-12-01,A,120+,150+,4250.0,0.0,0.0
2020-12-01,B,Current,30+,114548438.79,0.0,0.0
2020-12-01,B,60+,90+,1700.0,1700.0,1.0
2020-12-01,B,90+,120+,41650.0,41650.0,1.0
2020-12-01,B,120+,150+,50150.0,23800.0,0.474576
2020-12-01,B,150+,180+,2550.0,26350.0,1.0
2020-12-01,B,180+,GCO,27200.0,605241735.0,1.0
2020-12-01,C,Current,30+,199158454.98,0.0,0.0
2020-12-01,C,30+,60+,43690.0,60690.0,1.0
2020-12-01,C,60+,90+,16723.75,16723.75,1.0
2020-12-01,C,90+,120+,47600.0,47600.0,1.0
2020-12-01,C,120+,150+,8500.0,0.0,0.0
2020-12-01,C,150+,180+,25500.0,34000.0,1.0
2020-12-01,C,180+,GCO,92650.0,1073074233.75,1.0
2020-12-01,D,Current,30+,112217970.99,5950.0,5.3e-05
2020-12-01,D,60+,90+,10200.0,10200.0,1.0
2020-12-01,D,90+,120+,53550.0,15300.0,0.285714
2020-12-01,D,120+,150+,22950.0,38250.0,1.0
2020-12-01,D,150+,180+,59500.0,82450.0,1.0
2020-12-01,D,180+,GCO,29473.75,830315806.25,1.0
2020-12-01,E,Current,30+,60751916.52,0.0,0.0
2020-12-01,E,60+,90+,8500.0,8500.0,1.0
2020-12-01,E,90+,120+,57396.25,57396.25,1.0
2020-12-01,E,120+,150+,29750.0,29750.0,1.0
2020-12-01,E,150+,180+,28900.0,28900.0,1.0
2020-12-01,E,180+,GCO,6800.0,555465990.0,1.0
2020-12-01,F,Current,30+,26498200.47,0.0,0.0
2020-12-01,F,180+,GCO,22227.5,240981502.5,1.0
2020-12-01,G,Current,30+,12043945.91,0.0,0.0
2020-12-01,G,90+,120+,17000.0,17000.0,1.0
2021-01-01,A,Current,30+,30273832.3,0.0,0.0
2021-01-01,A,90+,120+,38802.5,38802.5,1.0
2021-01-01,A,180+,GCO,4250.0,165769528.75,1.0
2021-01-01,B,Current,30+,102731313.33,0.0,0.0
2021-01-01,B,90+,120+,1700.0,1700.0,1.0
2021-01-01,B,120+,150+,41650.0,41650.0,1.0
2021-01-01,B,150+,180+,23800.0,10200.0,0.428571
2021-01-01,B,180+,GCO,26350.0,605281685.0,1.0
2021-01-01,C,Current,30+,180764240.29,42500.0,0.000235
2021-01-01,C,60+,90+,60690.0,60690.0,1.0
2021-01-01,C,90+,120+,16723.75,16723.75,1.0
2021-01-01,C,120+,150+,47600.0,47600.0,1.0
2021-01-01,C,180+,GCO,34000.0,1073108233.75,1.0
2021-01-01,D,Current,30+,102019573.41,12750.0,0.000125
2021-01-01,D,30+,60+,5950.0,5950.0,1.0
2021-01-01,D,90+,120+,10200.0,10200.0,1.0
2021-01-01,D,120+,150+,15300.0,15300.0,1.0
2021-01-01,D,150+,180+,38250.0,38250.0,1.0
2021-01-01,D,180+,GCO,82450.0,830398256.25,1.0
2021-01-01,E,Current,30+,54637626.72,42500.0,0.000778
2021-01-01,E,60+,90+,32725.0,32725.0,1.0
2021-01-01,E,90+,120+,8500.0,8500.0,1.0
2021-01-01,E,120+,150+,57396.25,57396.25,1.0
2021-01-01,E,150+,180+,29750.0,29750.0,1.0
2021-01-01,E,180+,GCO,28900.0,555494890.0,1.0
2021-01-01,F,Current,30+,24041413.65,0.0,0.0
2021-01-01,G,Current,30+,11095303.46,0.0,0.0
2021-01-01,G,120+,150+,17000.0,17000.0,1.0
2021-02-01,A,Current,30+,24853123.91,0.0,0.0
2021-02-01,A,120+,150+,38802.5,0.0,0.0
2021-02-01,B,Current,30+,92969512.12,0.0,0.0
2021-02-01,B,120+,150+,1700.0,41650.0,1.0
2021-02-01,B,150+,180+,41650.0,0.0,0.0
2021-02-01,B,180+,GCO,10200.0,605291885.0,1.0
2021-02-01,C,Current,30+,165516330.95,15300.0,9.2e-05
2021-02-01,C,30+,60+,42500.0,46325.0,1.0
2021-02-01,C,60+,90+,19125.0,60690.0,1.0
2021-02-01,C,90+,120+,60690.0,16723.75,0.27556
2021-02-01,C,120+,150+,16723.75,39100.0,1.0
2021-02-01,C,150+,180+,47600.0,8500.0,0.178571
2021-02-01,D,Current,30+,93742697.4,0.0,0.0
2021-02-01,D,30+,60+,12750.0,18700.0,1.0
2021-02-01,D,60+,90+,5950.0,0.0,0.0
2021-02-01,D,120+,150+,10200.0,15300.0,1.0
2021-02-01,D,150+,180+,15300.0,38250.0,1.0
2021-02-01,D,180+,GCO,38250.0,830398256.25,1.0
2021-02-01,E,Current,30+,49798272.82,42500.0,0.000853
2021-02-01,E,30+,60+,42500.0,0.0,0.0
2021-02-01,E,90+,120+,32725.0,0.0,0.0
2021-02-01,E,120+,150+,8500.0,39100.0,1.0
2021-02-01,E,150+,180+,57396.25,56546.25,0.985191
2021-02-01,E,180+,GCO,29750.0,555494890.0,1.0
2021-02-01,F,Current,30+,22029182.72,0.0,0.0
2021-02-01,G,Current,30+,10308329.21,0.0,0.0
2021-02-01,G,150+,180+,17000.0,0.0,0.0
2021-03-01,A,Current,30+,23695190.53,0.0,0.0
2021-03-01,A,120+,150+,38802.5,0.0,0.0
2021-03-01,B,Current,30+,91587617.93,30621.25,0.000334
2021-03-01,B,120+,150+,1700.0,0.0,0.0
2021-03-01,B,150+,180+,41650.0,1700.0,0.040816
2021-03-01,C,Current,30+,163940871.78,0.0,0.0
2021-03-01,C,30+,60+,15300.0,15300.0,1.0
2021-03-01,C,60+,90+,46325.0,46325.0,1.0
2021-03-01,C,90+,120+,60690.0,60690.0,1.0
2021-03-01,C,120+,150+,16723.75,16723.75,1.0
2021-03-01,C,150+,180+,39100.0,0.0,0.0
2021-03-01,C,180+,GCO,8500.0,1073155833.75,1.0
2021-03-01,D,Current,30+,92986221.45,8500.0,9.1e-05
2021-03-01,D,60+,90+,18700.0,12750.0,0.681818
2021-03-01,D,120+,150+,10200.0,0.0,0.0
2021-03-01,D,150+,180+,15300.0,10200.0,0.666667
2021-03-01,D,180+,GCO,38250.0,830451806.25,1.0
2021-03-01,E,Current,30+,49510880.44,23800.0,0.000481
2021-03-01,E,30+,60+,42500.0,44200.0,1.0
2021-03-01,E,90+,120+,32725.0,32725.0,1.0
2021-03-01,E,150+,180+,39100.0,8500.0,0.217391
2021-03-01,E,180+,GCO,56546.25,555582036.25,1.0
2021-03-01,F,Current,30+,21933226.89,0.0,0.0
2021-03-01,G,Current,30+,10278839.4,0.0,0.0
2021-03-01,G,150+,180+,17000.0,17000.0,1.0
2021-04-01,A,Current,30+,18516813.06,0.0,0.0
2021-04-01,A,180+,GCO,38802.5,165769528.75,1.0
2021-04-01,B,Current,30+,81643561.0,0.0,0.0
2021-04-01,B,30+,60+,30621.25,30621.25,1.0
2021-04-01,B,180+,GCO,1700.0,605333535.0,1.0
2021-04-01,C,Current,30+,147878116.0,0.0,0.0
2021-04-01,C,60+,90+,15300.0,15300.0,1.0
2021-04-01,C,90+,120+,46325.0,46325.0,1.0
2021-04-01,C,120+,150+,60690.0,60690.0,1.0
2021-04-01,C,150+,180+,16723.75,16723.75,1.0
2021-04-01,D,Current,30+,84543699.71,0.0,0.0
2021-04-01,D,30+,60+,8500.0,8500.0,1.0
2021-04-01,D,90+,120+,12750.0,18700.0,1.0
2021-04-01,D,120+,150+,5950.0,0.0,0.0
2021-04-01,D,180+,GCO,10200.0,830451806.25,1.0
2021-04-01,E,Current,30+,44579578.7,23800.0,0.000534
2021-04-01,E,30+,60+,23800.0,25500.0,1.0
2021-04-01,E,60+,90+,44200.0,18700.0,0.423077
2021-04-01,E,90+,120+,23800.0,23800.0,1.0
2021-04-01,E,120+,150+,32725.0,32725.0,1.0
2021-04-01,E,180+,GCO,8500.0,555590536.25,1.0
2021-04-01,F,Current,30+,19786032.51,0.0,0.0
2021-04-01,G,Current,30+,9383384.81,8500.0,0.000906
2021-04-01,G,180+,GCO,17000.0,79409082.5,1.0
2021-05-01,A,Current,30+,16122037.73,0.0,0.0
2021-05-01,A,180+,GCO,38802.5,165808331.25,1.0
2021-05-01,B,Current,30+,76125018.32,0.0,0.0
2021-05-01,B,60+,90+,30621.25,0.0,0.0
2021-05-01,B,180+,GCO,1700.0,605335235.0,1.0
2021-05-01,C,Current,30+,137795521.14,30132.5,0.000219
2021-05-01,C,90+,120+,15300.0,0.0,0.0
2021-05-01,C,120+,150+,46325.0,61625.0,1.0
2021-05-01,C,150+,180+,60690.0,60690.0,1.0
2021-05-01,C,180+,GCO,16723.75,1073172557.5,1.0
2021-05-01,D,Current,30+,78870144.88,17000.0,0.000216
2021-05-01,D,60+,90+,8500.0,8500.0,1.0
2021-05-01,D,120+,150+,18700.0,12750.0,0.681818
2021-05-01,D,180+,GCO,10200.0,830462006.25,1.0
2021-05-01,E,Current,30+,41331808.18,0.0,0.0
2021-05-01,E,30+,60+,23800.0,16022.5,0.673214
2021-05-01,E,60+,90+,25500.0,23800.0,0.933333
2021-05-01,E,90+,120+,18700.0,44200.0,1.0
2021-05-01,E,120+,150+,23800.0,23800.0,1.0
2021-05-01,E,150+,180+,32725.0,32725.0,1.0
2021-05-01,F,Current,30+,18358765.72,23800.0,0.001296
2021-05-01,G,Current,30+,8817676.12,0.0,0.0
2021-05-01,G,30+,60+,8500.0,8500.0,1.0
2021-06-01,A,Current,30+,12892039.01,0.0,0.0
2021-06-01,B,Current,30+,68460176.56,0.0,0.0
2021-06-01,B,120+,150+,30621.25,0.0,0.0
2021-06-01,C,Current,30+,123810547.14,0.0,0.0
2021-06-01,C,30+,60+,30132.5,30132.5,1.0
2021-06-01,C,150+,180+,61625.0,46325.0,0.751724
2021-06-01,C,180+,GCO,60690.0,1073233247.5,1.0
2021-06-01,D,Current,30+,71539040.22,0.0,0.0
2021-06-01,D,30+,60+,17000.0,46750.0,1.0
2021-06-01,D,60+,90+,29750.0,0.0,0.0
2021-06-01,D,90+,120+,8500.0,8500.0,1.0
2021-06-01,D,150+,180+,12750.0,18700.0,1.0
2021-06-01,D,180+,GCO,5950.0,830462006.25,1.0
2021-06-01,E,Current,30+,37080075.37,0.0,0.0
2021-06-01,E,60+,90+,16022.5,23800.0,1.0
2021-06-01,E,90+,120+,23800.0,25500.0,1.0
2021-06-01,E,120+,150+,44200.0,18700.0,0.423077
2021-06-01,E,150+,180+,23800.0,23800.0,1.0
2021-06-01,E,180+,GCO,32725.0,555623261.25,1.0
2021-06-01,F,Current,30+,16469197.8,0.0,0.0
2021-06-01,F,30+,60+,23800.0,23800.0,1.0
2021-06-01,G,Current,30+,7976708.95,0.0,0.0
2021-06-01,G,60+,90+,8500.0,8500.0,1.0
2021-07-01,A,Current,30+,11445669.88,0.0,0.0
2021-07-01,B,Current,30+,64006862.72,13600.0,0.000212
2021-07-01,B,120+,150+,30621.25,0.0,0.0
2021-07-01,C,Current,30+,115124718.98,13600.0,0.000118
2021-07-01,C,60+,90+,30132.5,20400.0,0.67701
2021-07-01,C,150+,180+,15300.0,0.0,0.0
2021-07-01,C,180+,GCO,46325.0,1073294872.5,1.0
2021-07-01,D,Current,30+,66749769.29,0.0,0.0
2021-07-01,D,60+,90+,46750.0,17000.0,0.363636
2021-07-01,D,120+,150+,8500.0,8500.0,1.0
2021-07-01,D,180+,GCO,18700.0,830480706.25,1.0
2021-07-01,E,Current,30+,34286754.26,0.0,0.0
2021-07-01,E,60+,90+,16022.5,0.0,0.0
2021-07-01,E,90+,120+,23800.0,16022.5,0.673214
2021-07-01,E,120+,150+,25500.0,23800.0,0.933333
2021-07-01,E,150+,180+,18700.0,44200.0,1.0
2021-07-01,E,180+,GCO,23800.0,555647061.25,1.0
2021-07-01,F,Current,30+,15209717.93,0.0,0.0
2021-07-01,F,60+,90+,23800.0,23800.0,1.0
2021-07-01,G,Current,30+,7455793.73,0.0,0.0
2021-07-01,G,90+,120+,8500.0,8500.0,1.0
2021-08-01,A,Current,30+,9401169.06,0.0,0.0
2021-08-01,B,Current,30+,57754504.9,0.0,0.0
2021-08-01,B,30+,60+,13600.0,13600.0,1.0
2021-08-01,B,180+,GCO,30621.25,605365856.25,1.0
2021-08-01,C,Current,30+,102903604.94,0.0,0.0
2021-08-01,C,30+,60+,13600.0,0.0,0.0
2021-08-01,C,90+,120+,20400.0,20400.0,1.0
2021-08-01,C,120+,150+,9732.5,9732.5,1.0
2021-08-01,D,Current,30+,60243612.19,0.0,0.0
2021-08-01,D,90+,120+,17000.0,0.0,0.0
2021-08-01,D,120+,150+,29750.0,46750.0,1.0
2021-08-01,D,150+,180+,8500.0,0.0,0.0
2021-08-01,E,Current,30+,30574002.23,0.0,0.0
2021-08-01,E,120+,150+,16022.5,16022.5,1.0
2021-08-01,E,150+,180+,23800.0,23800.0,1.0
2021-08-01,E,180+,GCO,44200.0,555691261.25,1.0
2021-08-01,F,Current,30+,13557574.4,0.0,0.0
2021-08-01,F,90+,120+,23800.0,0.0,0.0
2021-08-01,G,Current,30+,6674187.89,0.0,0.0
2021-08-01,G,120+,150+,8500.0,0.0,0.0
2021-09-01,A,Current,30+,7694750.9,0.0,0.0
2021-09-01,B,Current,30+,51840428.72,0.0,0.0
2021-09-01,B,60+,90+,13600.0,13600.0,1.0
2021-09-01,C,Current,30+,91471277.87,29750.0,0.000325
2021-09-01,C,90+,120+,13600.0,13600.0,1.0
2021-09-01,C,120+,150+,20400.0,20400.0,1.0
2021-09-01,C,150+,180+,9732.5,9732.5,1.0
2021-09-01,D,Current,30+,53875006.16,25500.0,0.000473
2021-09-01,D,150+,180+,46750.0,29750.0,0.636364
2021-09-01,E,Current,30+,26981077.77,0.0,0.0
2021-09-01,E,150+,180+,16022.5,16022.5,1.0
2021-09-01,E,180+,GCO,23800.0,555715061.25,1.0
2021-09-01,F,Current,30+,11985935.38,0.0,0.0
2021-09-01,F,150+,180+,23800.0,0.0,0.0
2021-09-01,G,Current,30+,5953420.89,0.0,0.0
2021-09-01,G,180+,GCO,8500.0,79409082.5,1.0
2021-10-01,A,Current,30+,7030341.43,0.0,0.0
2021-10-01,B,Current,30+,48373570.2,0.0,0.0
2021-10-01,B,90+,120+,13600.0,0.0,0.0
2021-10-01,C,Current,30+,83836395.31,27200.0,0.000324
2021-10-01,C,30+,60+,29750.0,29750.0,1.0
2021-10-01,C,120+,150+,13600.0,13600.0,1.0
2021-10-01,C,150+,180+,20400.0,20400.0,1.0
2021-10-01,C,180+,GCO,9732.5,1073304605.0,1.0
2021-10-01,D,Current,30+,50039843.29,11411.25,0.000228
2021-10-01,D,30+,60+,25500.0,25500.0,1.0
2021-10-01,D,150+,180+,17000.0,0.0,0.0
2021-10-01,D,180+,GCO,29750.0,830535956.25,1.0
2021-10-01,E,Current,30+,24647174.75,0.0,0.0
2021-10-01,E,180+,GCO,16022.5,555731083.75,1.0
2021-10-01,F,Current,30+,10942265.09,0.0,0.0
2021-10-01,F,150+,180+,23800.0,0.0,0.0
2021-10-01,G,Current,30+,5433331.16,0.0,0.0
2021-10-01,G,180+,GCO,8500.0,79417582.5,1.0
2021-11-01,A,Current,30+,6111067.17,0.0,0.0
2021-11-01,B,Current,30+,43358881.19,0.0,0.0
2021-11-01,B,150+,180+,13600.0,0.0,0.0
2021-11-01,C,Current,30+,73678863.2,0.0,0.0
2021-11-01,C,30+,60+,27200.0,27200.0,1.0
2021-11-01,C,60+,90+,29750.0,29750.0,1.0
2021-11-01,C,150+,180+,13600.0,13600.0,1.0
2021-11-01,C,180+,GCO,20400.0,1073325005.0,1.0
2021-11-01,D,Current,30+,44449308.28,11411.25,0.000257
2021-11-01,D,30+,60+,11411.25,0.0,0.0
2021-11-01,D,60+,90+,25500.0,25500.0,1.0
2021-11-01,E,Current,30+,21480414.53,0.0,0.0
2021-11-01,F,Current,30+,9524697.91,0.0,0.0
2021-11-01,G,Current,30+,4715639.07,0.0,0.0
2021-12-01,A,Current,30+,5647950.83,0.0,0.0
2021-12-01,B,Current,30+,40239213.56,0.0,0.0
2021-12-01,B,150+,180+,13600.0,0.0,0.0
2021-12-01,C,Current,30+,67029423.5,0.0,0.0
2021-12-01,C,60+,90+,27200.0,27200.0,1.0
2021-12-01,C,90+,120+,29750.0,29750.0,1.0
2021-12-01,C,180+,GCO,13600.0,1073338605.0,1.0
2021-12-01,D,Current,30+,41152152.2,35700.0,0.000868
2021-12-01,D,30+,60+,11411.25,0.0,0.0
2021-12-01,D,90+,120+,25500.0,25500.0,1.0
2021-12-01,E,Current,30+,19579805.1,0.0,0.0
2021-12-01,F,Current,30+,8640325.64,0.0,0.0
2021-12-01,G,Current,30+,4286636.77,0.0,0.0
2022-01-01,A,Current,30+,5117463.02,0.0,0.0
